1	-1
2	-1
3	-1
4	-1
5	-1
6	-1
7	-1
8	-1
9	-1
10	-1
11	-1
12	-1
13	-1
14	-1
15	-1
16	-1
17	-1
18	-1
19	-1
20	-1
21	-1
22	-2
23	-3
24	-4
25	-5
26	-6
27	-6
28	-6
29	-6
30	-6
31	-6
32	-6
33	-6
34	-6
35	-6
36	-6
37	-6
38	-6
39	-6
40	-6
41	-6
42	-6
43	-6
44	-6
45	-6
46	-6
47	-6
48	-6
49	-7
50	-7
51	-7
52	-8
53	-9
54	-10
55	-11
56	-11
57	-11
58	-11
59	-11
60	-11
61	-11
62	-11
63	-11
64	-11
65	-11
66	-11
67	-11
68	-11
69	-11
70	-11
71	-11
72	-11
73	-11
74	-11
75	-11
76	-11
77	-11
78	-11
79	-11
80	-11
81	-11
82	-11
83	-11
84	-11
85	-11
86	-11
87	-11
88	-11
89	-11
90	-11
91	-11
92	-11
93	-11
94	-11
95	-11
96	-11
97	-11
98	-11
99	-11
100	-11
101	-11
102	-11
103	-11
104	-11
105	-11
106	-11
107	-11
108	-11
109	-11
110	-11
111	-11
112	-11
113	-11
114	-11
115	-11
116	-11
117	-11
118	-12
119	-13
120	-14
121	-14
122	-14
123	-14
124	-14
125	-14
126	-14
127	-14
128	-14
129	-14
130	-14
131	-14
132	-14
133	-14
134	-14
135	-14
136	-14
137	-14
138	-14
139	-14
140	-14
141	-14
142	-14
143	-14
144	-14
145	-14
146	-14
147	-14
148	-14
149	-14
150	-14
151	-14
152	-14
153	-14
154	-14
155	-14
156	-14
157	-15
158	-16
159	-17
160	-18
161	-18
162	-18
163	-18
164	-18
165	-19
166	-20
167	-20
168	-20
169	-21
170	-21
171	-21
172	-21
173	-21
174	-21
175	-21
176	-21
177	-21
178	-21
179	-21
180	-21
181	-21
182	-21
183	-21
184	-21
185	-21
186	-21
187	-21
188	-21
189	-21
190	-21
191	-21
192	-21
193	-21
194	-21
195	-21
196	-21
197	-21
198	-21
199	-21
200	-21
201	-21
202	-21
203	-21
204	-21
205	-21
206	-21
207	-21
208	-21
209	-21
210	-21
211	-21
212	-21
213	-21
214	-21
215	-21
216	-21
217	-21
218	-21
219	-21
220	-21
221	-21
222	-21
223	-21
224	-21
225	-21
226	-21
227	-21
228	-21
229	-21
230	-21
231	-21
232	-21
233	-21
234	-21
235	-21
236	-21
237	-21
238	-21
239	-21
240	-21
241	-21
242	-21
243	-21
244	-21
245	-21
246	-21
247	-21
248	-21
249	-21
250	-21
251	-21
252	-21
253	-21
254	-21
255	-21
256	-21
257	-21
258	-21
259	-21
260	-21
261	-21
262	-21
263	-21
264	-21
265	-21
266	-21
267	-21
268	-21
269	-21
270	-21
271	-21
272	-21
273	-21
274	-21
275	-21
276	-21
277	-21
278	-21
279	-21
280	-21
281	-21
282	-21
283	-21
284	-21
285	-21
286	-21
287	-21
288	-21
289	-21
290	-21
291	-21
292	-21
293	-21
294	-21
295	-21
296	-21
297	-21
298	-21
299	-21
300	-21
301	-21
302	-21
303	-21
304	-21
305	-21
306	-21
307	-21
308	-21
309	-21
310	-21
311	-21
312	-22
313	-22
314	-22
315	-22
316	-22
317	-23
318	-24
319	-25
320	-25
321	-25
322	-25
323	-25
324	-25
325	-25
326	-25
327	-25
328	-25
329	-25
330	-25
331	-25
332	-25
333	-25
334	-25
335	-25
336	-25
337	-25
338	-25
339	-25
340	-25
341	-25
342	-25
343	-25
344	-25
345	-25
346	-25
347	-25
348	-25
349	-25
350	-25
351	-25
352	-25
353	-25
354	-25
355	-25
356	-25
357	-25
358	-25
359	-25
360	-25
361	-25
362	-25
363	-25
364	-25
365	-25
366	-25
367	-25
368	-25
369	-25
370	-25
371	-25
372	-25
373	-25
374	-25
375	-25
376	-25
377	-25
378	-25
379	-25
380	-25
381	-25
382	-25
383	-25
384	-26
385	-27
386	-28
387	-29
388	-30
389	-31
390	-31
391	-31
392	-32
393	-33
394	-33
395	-33
396	-33
397	-33
398	-34
399	-34
400	-34
401	-35
402	-36
403	-37
404	-38
405	-39
406	-39
407	-39
408	-39
409	-39
410	-40
411	-40
412	-40
413	-40
414	-40
415	-41
416	-42
417	-42
418	-42
419	-43
420	-44
421	-45
422	-45
423	-45
424	-45
425	-45
426	-45
427	-45
428	-45
429	-45
430	-46
431	-46
432	-46
433	-47
434	-48
435	-48
436	-48
437	-48
438	-48
439	-48
440	-48
441	-48
442	-48
443	-48
444	-48
445	-48
446	-48
447	-48
448	-48
449	-48
450	-48
451	-48
452	-48
453	-48
454	-48
455	-48
456	-48
457	-48
458	-48
459	-48
460	-48
461	-48
462	-48
463	-48
464	-48
465	-48
466	-48
467	-48
468	-48
469	-48
470	-48
471	-48
472	-48
473	-48
474	-48
475	-48
476	-48
477	-48
478	-48
479	-48
480	-48
481	-48
482	-48
